satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.0518266967688994,0.4202459517313013,3,198.715677403458,8,0,1,0,product_mng,medium
0.38580317145216886,0.43691597299676976,5,185.18594991979768,3,0,1,0,technical,low
0.18433802666127125,0.6686578490394677,5,173.71245620667813,4,0,0,0,RandD,medium
0.5114041355132795,0.3308151746684144,5,172.96201733427122,4,0,0,0,IT,high
0.4805220291105538,0.750855123950738,5,218.29572203141788,10,0,0,0,RandD,medium
0.40946791851070663,0.42987387014256934,4,204.68037519721815,3,1,1,0,accounting,low
0.3927208087338426,0.3282616020602583,6,228.74175910866416,1,0,1,0,sales,low
0.1536069559412004,0.28721320984502896,2,157.397261622511,6,1,1,0,support,low
0.37434627322861463,0.6985962280328852,6,218.72384505842786,9,0,0,0,support,high
0.3731104834785612,0.6229978857069228,6,199.2955759786249,10,0,0,0,accounting,low
0.19536793182864437,0.5386683239152645,6,190.84948394946792,8,0,0,0,IT,low
0.18602086803724488,0.7829455172289884,2,203.7875888183962,1,0,0,0,management,low
0.6570492921406449,0.32881548319319287,3,206.49266681723347,4,0,0,0,marketing,high
0.39399589348911945,0.7022313866301662,3,200.87719230198397,5,1,0,0,RandD,low
0.1800374043682608,0.6161581678770627,2,164.39811747667036,4,0,0,0,accounting,high
0.24846602160845394,0.69072423319672,2,179.4519142181313,8,0,0,0,technical,medium
0.09937380256483826,0.42184590740679195,2,208.9670597729582,5,1,0,0,RandD,medium
0.07617112313159762,0.302389773375377,7,202.6310350498197,4,0,0,0,technical,high
0.2935688375837557,0.8519307523336456,3,175.56309502785325,1,0,0,0,sales,medium
0.09222117015159695,0.4770271558015322,5,226.31344235031736,2,0,0,0,support,high
0.20583113985685017,0.7399931464230748,3,201.10989174464675,1,0,0,0,RandD,low
0.19896460358484272,0.39223504528304703,6,211.44252381646396,7,0,0,0,product_mng,medium
0.22317954102146434,0.45111278964784135,4,242.89925140858966,4,0,0,0,management,medium
0.07524858158897499,0.3962973070170446,4,209.4630306511579,4,1,0,0,management,medium
0.20692419553823463,0.176530081305883,4,187.58217552050792,1,0,0,0,product_mng,high
0.5017374906953807,0.6292292159460315,4,146.95391126126057,10,0,0,0,management,high
0.3709698299527693,0.7577729755699224,5,164.0411762528751,8,0,0,0,management,medium
0.24629754781438198,0.4184459661346741,7,159.73247945018176,4,0,0,0,sales,low
0.24896252469634544,0.36683363188166607,7,153.11548747118255,1,0,1,0,sales,low
0.046304741694811975,0.7818407331377532,6,197.7001454454908,5,0,1,0,marketing,low
0.2595993926806045,0.09997426877517415,2,130.49999315654514,9,0,0,0,RandD,low
0.21535291188503736,0.4877671804899281,2,194.66626912008755,8,0,0,0,IT,low
0.14590174361998437,0.7917049577322208,4,198.7434769183526,9,0,0,0,product_mng,low
0.21992037149921034,0.49001501943867143,3,206.92047793835803,1,0,0,0,sales,low
0.3870446930129602,0.6057412680592991,6,215.79969634896372,6,0,0,0,IT,medium
0.3487703623470211,0.8695956501848168,6,209.80183233185662,5,1,0,0,marketing,low
0.088114915658126,0.2437814973063897,6,218.0829449146648,6,0,1,0,accounting,high
0.253972979510256,0.6877724772262402,2,174.480352218763,4,0,0,0,IT,medium
0.39795019110824414,0.1960195053439841,3,182.27932146318645,1,0,0,0,marketing,low
0.610872061964489,0.41601552056219404,4,288.35302278049994,4,0,0,1,management,low
0.19624443679293224,0.1381054860845033,5,227.25355983398939,2,0,1,0,RandD,low
0.3279157732061005,0.23790058333497344,6,230.84452394503694,2,0,0,0,technical,high
0.08536439544570028,0.7976286669697573,5,152.62296342296358,4,0,0,0,RandD,low
0.3347600486411646,0.3901872337732381,2,235.46718302913413,4,0,0,1,RandD,medium
0.43807078858066817,0.8785140543312792,7,142.99858588473754,4,0,0,0,RandD,high
0.433799528935739,0.6086873996265979,4,147.89525209565295,10,1,0,0,technical,high
0.4105104200596331,0.22249992813292982,3,224.61935546198265,2,0,0,0,management,low
0.25662642749312214,0.8018238507264813,7,246.82469183894568,5,0,1,0,RandD,low
0.2509472435233093,0.48172347190121173,2,162.87826802655835,10,0,1,0,accounting,low
0.3031698948129201,0.9257992803920221,2,164.23422997810795,2,0,0,0,marketing,low
0.4331591037304029,0.6615165426118812,4,183.46165928788017,5,1,1,0,marketing,low
0.34909042138126845,0.7878379841639904,3,124.54498117417924,6,0,0,0,marketing,medium
0.5970423125931881,0.6888961467675663,2,205.65864950621992,8,0,0,0,sales,high
0.47712797226075804,0.38988519728162974,2,215.84236673057197,1,0,0,0,management,medium
0.36729363404494,0.26153664142669797,4,178.019106898828,8,0,0,0,support,medium
0.47353764286383804,0.22186333326560764,2,129.87882884014653,7,1,1,0,RandD,low
0.10827725136214772,0.5925742391970513,2,176.79811553601348,7,0,0,0,sales,medium
0.44201653910524347,0.914488159577749,3,239.56655914177415,9,0,0,0,IT,medium
0.3118563097613577,0.4330315741626701,6,223.62057965766095,1,0,1,0,product_mng,high
0.5334140998389517,0.206169509297896,7,198.2794833354821,2,0,0,0,IT,high
0.24367738827053692,0.5774999281212486,3,196.39305287040855,1,0,0,0,hr,low
0.21586023443642705,0.5676545034595137,6,189.29454278801958,5,0,1,0,sales,low
0.523045804462984,0.767464051125362,2,224.96260354932585,7,0,0,0,IT,low
0.1080850784564954,0.8710968309637525,7,222.25572753333464,8,0,1,0,technical,low
0.2151101259988267,0.7973863942192255,4,158.45925376286542,8,0,1,0,support,high
0.4521023331742384,0.7802287736300919,2,191.34783608619418,4,1,0,0,marketing,low
0.25925626355500503,0.1815233017417609,3,185.97229943340886,4,0,1,1,marketing,medium
0.28914792352003965,0.17822654409739017,2,233.85789081554574,4,1,0,0,technical,medium
0.5847803216067896,0.4526603154925497,3,232.41603864198945,7,0,0,0,support,low
0.3339745878524684,0.4936478872925348,7,175.76067958156298,6,0,0,0,IT,low
0.31823957916173895,0.5163990785868662,7,215.36062466048108,3,0,0,0,sales,medium
0.22182511771454946,0.8511524694674557,3,219.84625792042158,4,0,0,0,RandD,medium
0.024078544207070788,0.5295184186232281,7,196.86123482936424,7,0,1,0,IT,low
0.02470100380600995,0.30098987138672295,2,201.0951154875774,9,0,1,0,hr,low
0.4234459278540575,0.4590880545380681,2,240.44165189990687,8,0,0,0,product_mng,medium
0.14356656077404664,0.7738603455014567,3,184.56559967670256,6,0,0,1,technical,low
0.05803892494873135,0.5416576154341379,4,236.30630004743168,3,0,0,0,product_mng,high
0.233613615298768,0.10969403785277752,4,232.67882009731167,10,0,0,0,IT,low
0.4113693637844009,0.09223395255035798,5,207.0923471020925,8,0,0,0,marketing,low
0.22949193485083982,0.3473978038376794,5,175.31404290618656,5,0,0,0,product_mng,low
0.22903007364911632,0.8176998406772463,4,215.2028168765375,5,0,0,0,accounting,medium
0.6565530998421486,0.1724587676958154,4,208.52079702420798,5,0,0,0,IT,medium
0.1248265647185056,0.20175199580369374,6,149.78239935160403,3,0,0,1,support,low
0.0759756953870523,0.3008695182641749,3,217.79956671179605,8,0,0,0,hr,high
0.3536641541094098,0.17450244848935134,2,179.91907079502323,3,0,0,0,sales,low
0.10244552704163408,0.8195133024635964,4,214.72045135078415,7,1,0,0,RandD,low
0.056164777040493115,0.4264456936256739,5,240.8104910507078,1,0,1,0,sales,low
0.39905612117379785,0.5802392564474496,4,144.60164902682118,10,0,0,0,sales,low
0.2434331983494586,0.34386552612250154,7,167.6763743568209,9,0,0,0,hr,medium
0.42499069173268533,0.6720833068992241,4,163.2767577691578,7,0,1,1,product_mng,low
0.19685290504648847,0.1544452293883412,6,170.11368378855357,2,0,1,0,RandD,medium
0.08279742447882711,0.7933226801806829,6,203.6751033465108,1,0,1,0,marketing,low
0.11447883441547288,0.5261918372355024,4,186.76881820326818,6,0,0,0,sales,high
0.4864640585788418,0.5977961513204799,4,153.12993594311143,4,0,0,0,marketing,low
0.3133045400409772,0.5929945241220962,5,150.28416454693337,6,0,0,0,sales,high
0.33261153143725003,0.2753454731872354,4,125.77403865475887,10,1,0,0,RandD,low
0.2510272560818251,0.3178849638472336,2,217.8118090183948,6,0,1,0,product_mng,low
0.1244139367042106,0.7418343162070522,3,177.935604846701,5,0,0,0,technical,medium
0.28216383649067794,0.09617555430756522,6,160.78996502333484,9,0,0,0,RandD,medium
0.6874187400953196,0.4292185492399771,4,176.72245671816137,1,0,0,0,marketing,medium
0.1612375831883401,0.09849615151775082,3,198.45699468095188,2,0,0,0,sales,low
0.5745716803332271,0.08695616614615005,4,181.35792690098205,3,0,1,0,IT,medium
0.4125195124090268,0.3046887623685188,4,225.0001192359952,7,0,0,0,sales,high
0.5511133800319761,0.5703308905429538,4,208.92464585985758,8,1,0,0,RandD,medium
0.6415882935073536,0.5725145911054862,4,189.77787884726058,2,0,0,0,IT,low
0.14911891954737963,0.5374148632360942,4,164.11142325432357,2,0,0,0,IT,medium
0.08432683870757869,0.7299152028400728,3,231.11223807228757,9,0,1,0,sales,medium
0.41657997723380974,0.7212408983093939,5,219.65348459056545,8,1,0,0,RandD,high
0.39030903684831786,0.39174902924981125,2,137.61049935353483,6,0,1,0,IT,low
0.11496496331955657,0.7305957678297657,7,224.80872742794554,7,0,1,0,accounting,low
0.4753349907318458,0.5076849608766744,3,215.2309527115818,8,0,0,0,management,medium
0.366228343103364,0.2032980038848101,6,212.87907622191315,6,0,0,0,marketing,medium
0.29891449655726876,0.8675621477573585,7,220.3257664325105,7,0,0,0,management,medium
0.09194967070886324,0.37547992078961906,6,207.22125748736983,7,0,0,0,technical,low
0.5310686065985902,0.15685351057785696,4,244.07217877121207,1,0,0,0,support,low
0.6770735416620492,0.6049913283714613,6,192.51827630266075,10,0,0,1,management,medium
0.2765794715883408,0.6325570393868342,6,108.38401250722221,4,0,0,0,marketing,low
0.30632759187016234,0.40492516921363275,4,213.75371118662002,4,0,1,0,support,low
0.23621504512810915,0.6650477539546154,5,228.4902920467409,3,1,0,0,marketing,medium
0.3937224258856966,0.7961236661735088,7,199.44035879316985,7,0,0,0,hr,medium
0.03654092639832812,0.3548330124520393,5,181.03259764125818,3,0,0,0,IT,high
0.24900299731231823,0.483804111560763,3,229.78929852957623,2,0,0,0,support,low
0.4471909719895689,0.21470079585066087,6,206.91591697970216,10,0,0,0,IT,low
0.18177454533093337,0.2943534384429245,2,139.6134364443978,6,0,0,0,support,high
0.5180643874919175,0.4094436279690505,7,188.9691653304322,4,0,0,0,marketing,low
0.6432468087251385,0.441984397465066,6,161.76442484325926,3,1,0,0,IT,low
0.5043122769156555,0.7471371893359307,4,201.37777500820474,1,0,0,0,hr,low
0.2761606345742058,0.45825933656235235,6,171.623524927664,1,0,0,0,RandD,medium
0.4006440334045474,0.33433695574548555,6,247.88367468676648,4,0,0,0,product_mng,high
0.19273846596470598,0.5603157471889028,2,140.3521751875428,8,0,0,0,IT,medium
0.7647744617145491,0.60973377701844,4,265.4945818663211,5,0,0,0,marketing,medium
0.09840763555505452,0.5500393184660715,5,269.8414327251162,5,0,1,0,hr,low
0.6722681180794327,0.7060068851986894,6,178.3260373626601,1,1,1,0,marketing,low
0.49790738553597835,0.6288127664049246,2,178.7895422700693,8,0,1,0,management,low
0.12823577778338355,0.6244374552831621,6,220.1287277065119,3,0,0,0,technical,low
0.4490651106688203,0.7229235370404106,6,237.8861848831052,2,0,0,0,marketing,low
0.30908118096896486,0.3747854540094222,7,172.52033750487283,6,0,1,1,hr,low
0.23705574206695176,0.8623672007676338,2,184.52068670087525,2,0,0,0,IT,low
0.23050343581657393,0.824828137072058,4,246.54031768466984,1,0,0,1,hr,medium
0.24008934731376189,0.3239487496743368,3,219.77051540543354,1,0,0,0,technical,medium
0.31660708232395474,0.5813836216286937,6,194.77823319420114,2,1,0,0,marketing,low
0.6191653261664161,0.3621822672015694,6,192.57620435760518,9,0,0,0,support,low
0.04932184940457338,0.1940500361514354,3,252.6590770747883,5,0,1,0,product_mng,medium
0.10258730637376841,0.28780178985992716,6,191.55284921426542,1,0,0,0,hr,medium
0.08028527889821353,0.374096934457529,7,174.43283945913547,6,0,1,0,technical,medium
0.5014152319666293,0.23286174299954884,3,207.78561925197764,2,0,0,0,support,low
0.3137046816462357,0.2993722092749047,7,220.32889866914581,1,0,0,0,product_mng,medium
0.12930485374094702,0.5490966053300399,5,169.77189567635688,2,0,1,0,support,low
0.2586911591524983,0.5818057101587186,4,205.49328076401798,2,0,0,0,sales,low
0.36480430660465213,0.30351267365818035,2,198.4219127664437,8,0,0,0,sales,low
0.12494655035575723,0.22549562427933262,2,212.92714893950387,10,0,1,0,product_mng,low
0.3069055513715365,0.8345478176658674,7,235.6973636490611,9,0,1,0,marketing,low
0.3492314691366957,0.5207313867406709,3,208.52080262623707,7,0,0,0,technical,low
0.030343057537558813,0.7487009058017905,3,225.3947111224092,4,0,0,0,RandD,medium
0.4233727909699163,0.07076325070722114,5,178.22018213934425,1,0,0,0,sales,low
0.5432997593998151,0.8405132897028076,6,203.30582349135426,4,0,0,0,technical,low
0.38845071256625074,0.727403955554781,3,169.258102338322,6,1,0,0,accounting,low
0.19454711315876938,0.813905830210498,3,165.72943940022463,7,0,0,0,support,low
0.27997946052518025,0.6182287828042358,2,223.3953266486731,6,1,0,0,IT,low
0.1592259475493401,0.3940754127483475,3,197.39818272271418,10,0,0,0,technical,low
0.3718635485100317,0.7102359791728499,3,216.99822851650433,10,0,0,0,IT,low
0.5035978513963714,0.19313156628901185,2,192.67306642108818,2,0,0,0,hr,medium
0.17541391249107682,0.379200539893731,6,172.35618095988548,3,0,0,0,sales,high
0.31378581276863343,0.78905808238484,7,268.09824420572966,2,0,1,0,support,low
0.2659434544232505,0.511071653182937,7,171.9669411203755,3,0,0,0,IT,medium
0.3689419990457802,0.9360230008097079,2,189.7743877948392,6,1,0,0,product_mng,high
0.4335432462990649,0.5837147796603268,4,265.1320830549071,2,0,0,0,support,high
0.2777149221178603,0.5607252348512167,5,193.68811003827787,6,0,0,0,accounting,medium
0.1260501363210277,0.34169885969783675,5,191.01523670113585,2,0,1,0,marketing,high
0.18411929967252197,0.565902889606153,5,190.82809371592504,2,0,0,0,product_mng,high
0.2830932124935211,0.6340090244153164,7,144.7720643214752,6,0,1,0,RandD,medium
0.39618025302016474,0.8096670304124843,5,175.05416234443348,4,0,0,0,marketing,low
0.577888265539388,0.65636836058725,2,222.8032534798646,2,0,0,0,support,low
0.6592775451050685,0.5550185185629545,5,179.7887236295095,1,0,0,0,accounting,low
0.09386453963902562,0.6326851444439192,2,135.719660271933,1,0,0,1,technical,low
0.48974313670344,0.09624615890839402,6,158.03279058109456,8,0,0,0,IT,low
0.282627823715445,0.3364349132521974,6,215.20727123181243,7,0,0,0,product_mng,low
0.7266496097376284,0.4543960999662964,2,195.10547650850037,10,0,0,0,management,medium
0.23995407599911361,0.5522548070673216,7,265.26145360724485,7,0,1,0,support,medium
0.40865673898880556,0.5892986709593249,5,157.31263934001205,9,0,0,0,management,medium
0.41373937520771487,0.726052236064709,2,200.13597939302306,9,0,0,0,product_mng,low
0.2912058729237266,0.6600024597450965,4,183.19304774911674,1,0,0,0,RandD,low
0.44238774702345407,0.2972920954857825,5,192.74683572949394,8,0,0,0,accounting,medium
0.044381203935136136,0.38729874944043374,2,153.60399998731307,4,0,0,0,support,medium
0.16870718296049972,0.5006104435941564,6,173.2636184288193,9,0,0,0,management,high
0.230262444763932,0.5380103436391077,7,233.8928131357283,7,0,1,0,product_mng,high
0.19275085987778828,0.570490708728597,6,192.10427880620904,8,0,0,0,management,high
0.1403593715809192,0.34145357749461214,3,233.94330084245505,2,0,0,0,IT,low
0.12018435897059242,0.6063111059745749,6,188.8089616329269,9,0,0,0,RandD,low
0.48472227253243777,0.6260174519259907,5,213.8704687187514,8,0,0,0,management,low
0.3411718417853449,0.7323695559475107,3,184.57781198507035,9,0,0,0,technical,medium
0.0546642834392097,0.3948778899382935,4,193.33228403220537,5,0,0,1,accounting,high
0.2874297421276076,0.35098462687346466,6,170.0706781094844,2,0,0,0,accounting,low
0.19780493720112208,0.19537868570317266,6,203.142643554122,9,0,0,0,hr,medium
0.3407964248383792,0.13225716077220787,3,252.80002895589195,8,0,0,0,sales,low
0.7243902625002301,0.23684047184585866,7,204.69163682525473,3,0,0,0,hr,low
0.12502037781954883,0.12850901005521065,4,247.88646643738142,7,0,1,0,sales,low
0.16677683515554226,0.18267386065538252,2,219.24927411651572,7,0,1,0,sales,low
0.17300924169991297,0.1372434252388999,7,203.42950694842858,6,1,0,0,sales,high
0.18385987972761655,0.3294596281139192,7,167.75570898253054,8,1,0,0,IT,low
0.07106196673924664,0.4979522259026087,4,185.636246754837,9,1,1,0,support,medium
0.32371912197722,0.22569957003674684,4,226.1154157131913,8,0,1,0,product_mng,medium
0.1710523659785445,0.301332277364282,5,160.31720069118464,7,0,1,0,management,low
0.258245800698075,0.381069407595742,2,190.33868164718962,6,0,0,0,RandD,low
0.18299352039954145,0.13464972647000956,5,220.16684465956146,3,0,0,0,accounting,medium
0.717079097570387,0.6942794186916209,5,205.76159734844725,2,0,0,0,RandD,low
0.3464144988974713,0.6895651935977564,6,287.1571254140332,10,0,0,0,accounting,high
0.3428427902861589,0.11171669081606042,7,217.69997077896983,4,0,0,0,marketing,low
0.42374472662189555,0.434366618374026,6,200.58946061528198,8,0,0,0,RandD,medium
0.31860238080860254,0.4088431534486737,5,183.78075283735123,9,0,0,0,accounting,medium
0.7558290733104052,0.9570828575133938,5,183.42071064764795,10,0,0,0,marketing,low
0.34271075192051853,0.505473766760337,5,186.1739960519878,8,0,0,0,hr,low
0.17529721365969078,0.9069629571475903,2,211.3474771645722,2,0,0,0,management,high
0.21880417511663208,0.839220915947801,4,283.18686407059914,5,1,0,0,marketing,low
0.5272214730946814,0.4353709959502765,3,193.71404320279552,9,0,0,0,hr,low
0.13608475373474305,0.21944510731580064,2,201.47187865506342,10,0,0,0,accounting,low
0.0298102409917063,0.765998744065761,7,192.1921615349374,6,0,0,0,sales,low
0.16826828071685423,0.5436008917443893,2,189.62537602544114,6,0,0,0,marketing,medium
0.5168750649735465,0.49916182936549597,6,153.06670196417213,1,0,0,0,support,medium
0.4039623754722982,0.634436532797959,5,177.57274320392813,9,0,0,0,product_mng,low
0.4146546505118186,0.5893108961004393,5,182.47299482583404,1,0,0,0,sales,medium
0.08617528761706782,0.08803897434257717,6,247.7565001575741,1,0,1,0,technical,low
0.07637899406964396,0.2418590631363489,6,161.43988501066812,5,0,1,0,product_mng,low
0.13610037482740744,0.31456514132085195,7,202.26559088402954,1,0,0,0,product_mng,medium
0.37546808109308083,0.628606349644967,6,219.89572937763742,9,0,0,0,IT,high
0.37393575394160816,0.6655916366554205,5,206.11841699190407,6,0,1,0,technical,low
0.056095362876531114,0.771187610860911,5,166.8012895269913,9,0,0,0,marketing,low
0.3402083994349137,0.1189931416523245,2,196.06094877887762,10,0,1,0,RandD,medium
0.4742544035897648,0.44173177654565576,2,117.59522353999353,9,0,0,0,technical,medium
0.7000563954057858,0.8211805390933453,2,230.9117708678326,3,0,0,0,technical,low
0.23180692678181752,0.23910927524274556,5,213.19548026462732,10,0,0,0,management,low
0.10377617393007452,0.6163980582028457,4,166.71197454505364,10,0,0,0,technical,medium
0.21109822822887003,0.627361850392837,5,231.1139101428437,6,1,0,0,marketing,low
0.2750836602600563,0.24298218941662195,5,193.38717180783632,8,0,1,0,support,low
0.6911218662161902,0.33873121953313434,4,210.00728187313027,2,0,0,0,IT,low
0.11060107271650046,0.194506779673164,3,200.6589453371668,4,0,1,0,IT,low
0.5597075851548238,0.5257683556367013,7,187.6655435896448,9,1,1,0,IT,low
0.24781459095493655,0.3922672072060941,4,179.1575557433928,6,1,0,0,product_mng,high
0.3476314917143975,0.012630121445533098,7,237.6830586351891,7,0,1,0,accounting,medium
0.2653731254872762,0.5663601436766693,7,196.1760660342744,10,0,0,0,accounting,medium
0.912459944896045,0.16025027455534546,6,181.55769841227396,3,0,0,0,IT,high
0.2754107280487744,0.3592440167723476,6,191.07843265897577,2,0,0,0,hr,low
0.06693587087904304,0.5105249865784663,3,209.5591383232802,7,0,1,0,hr,low
0.33205939118905603,0.7260795523585218,7,205.23194944092072,9,0,0,0,hr,high
0.25718648631224644,0.9769510621020375,3,227.14351956165993,3,0,0,0,RandD,low
0.19398714001947293,0.3694133020548365,6,212.29504736871067,6,0,1,0,support,medium
0.18028335960951167,0.5030495796894854,7,205.14290047294307,5,0,0,0,RandD,medium
0.37293133525440725,0.834503134914939,2,211.81385170605432,9,0,0,0,accounting,low
0.588894602203381,0.5941478940116607,3,220.109165444544,3,0,0,0,accounting,low
0.13728262299882496,0.37980927653480606,4,156.6251381179594,7,0,1,0,marketing,low
0.15666239279285268,0.1559264183642071,3,189.08370156545777,2,1,0,0,RandD,low
0.40345742100941145,0.9283754788276983,4,158.76277078921746,2,0,0,0,support,low
0.441032316220321,0.1843778455890296,6,175.74383622174525,2,0,0,0,RandD,low
0.5088129856859209,0.8258753402463842,4,194.4772356589199,10,0,0,0,management,medium
0.14611023101606735,0.4016306166690236,3,193.09915888273517,4,0,0,0,management,high
0.37830278132993755,0.028136113976354897,3,187.19996268511392,10,0,0,0,management,medium
0.3496805389679898,0.7403636726067309,5,185.89719607815857,9,0,0,0,sales,low
0.2701467137448004,0.7234349131166642,5,162.68459249259496,2,0,0,0,marketing,low
0.5227402700140583,0.5209748365945245,3,172.0511467510545,2,0,0,0,accounting,low
0.30793960830324807,0.4189124193069484,2,139.79839961851852,2,1,0,0,accounting,low
0.10431803586674214,0.20498942269553078,7,179.76725195419615,8,0,0,1,accounting,high
0.5940196945744463,0.43033778275969564,6,192.8302464561542,9,0,0,1,hr,low
0.08744802582537575,0.01756296721190975,6,192.92798665919446,3,0,1,0,technical,low
0.2762142128858074,0.28191343370177724,3,223.08464739490617,2,0,0,0,accounting,medium
0.5177791768121119,0.7269098069465602,2,227.11112501662072,9,0,0,0,sales,low
0.23307513988342057,0.25876439701651455,2,189.2502702554826,1,0,0,0,management,low
0.1229594289733497,0.05984779963000694,3,186.0069232242152,1,0,0,1,sales,low
0.2234405767089342,0.45896869034100035,4,246.61434593384507,2,0,1,1,technical,medium
0.4992213831234342,0.03897451208228731,2,197.32165249284492,6,1,0,0,management,medium
0.13411424188078594,0.4208859130235126,2,187.77384512612156,6,0,0,0,support,low
0.40032284020325315,0.41343223829275355,5,206.62900895510927,6,0,0,0,IT,high
0.4184112895601696,0.42308888035958814,5,228.64328978140017,8,0,0,0,support,high
0.22021052394461993,0.11754113028221148,5,217.22957925754125,8,1,0,0,RandD,medium
0.25688892893500603,0.33193114979496147,6,212.2766623532149,4,0,1,0,product_mng,low
0.5543982308196649,0.05835322888501738,4,197.43394980989387,9,0,0,0,management,low
0.5941043566498325,0.15212394674019064,3,187.27034877555448,6,0,0,0,marketing,high
0.3445657416576702,0.5441265476514772,4,272.93287043094705,3,0,0,0,RandD,low
0.4778619135356169,0.10531493620201167,2,129.4713004325464,4,0,0,0,RandD,medium
0.24852761678611968,0.4894752414409798,2,188.78962388898415,8,0,0,0,support,medium
0.01779977687840714,0.2786417067493991,3,204.36363705661583,3,0,0,0,RandD,low
0.14105418363600133,0.7771562757905977,4,184.74600652772537,2,0,0,0,technical,medium
0.026578320250483022,0.17052201818288734,6,169.61215490617175,2,0,0,0,IT,high
0.2587664649437084,0.5766463783987773,6,178.11267156250503,8,0,0,0,support,medium
0.029364343598998026,0.5855078377187937,3,181.20450030583388,2,0,1,0,technical,low
0.09049367550444058,0.5459618550535168,7,220.85836210814188,6,1,0,0,management,high
0.22384589066984775,0.8312373667403548,2,196.09297397184213,2,0,0,0,IT,medium
0.6701676772864168,0.564141864190937,2,187.75394628959478,4,0,0,0,product_mng,medium
0.41462238652164557,0.7569146634422755,6,209.06688635584362,3,0,0,0,technical,medium
0.2653785856838488,0.5423313903871874,4,146.7920379120499,6,0,0,0,RandD,medium
0.3997675927667288,0.42523156237966925,4,185.28437496813936,3,0,0,0,RandD,low
0.21713581389490208,0.6999779934191734,7,173.52866429149185,5,0,0,0,accounting,low
0.4986239437868087,0.49016683915118964,6,188.85213204133052,1,1,0,0,marketing,low
0.05020691897786939,0.37464350901285476,3,162.4785118813423,6,0,0,0,IT,medium
0.31860122900531523,0.7408867308643136,7,223.7752393471657,9,0,0,0,support,medium
0.3907104047427621,0.4715239372556854,4,171.17875194768615,9,0,1,0,IT,medium
0.22684786709024582,0.2661021101568542,4,156.90100697566697,5,0,1,0,accounting,low
0.26531156538755873,0.6779138472127416,2,185.056222406279,9,1,0,0,sales,medium
0.3416800378123817,0.7872012539921797,4,186.1580807810846,7,0,0,1,hr,high
0.061792507059407115,0.6090931431257268,4,207.68361057430914,9,0,0,0,support,low
0.6545832823077079,0.6561653317791727,7,239.47800192738777,10,0,0,0,management,medium
0.10143314062030409,0.45412106833505544,3,199.32019551742331,1,0,0,0,management,medium
0.509148498468879,0.8521726385803512,5,214.7326762703333,5,0,0,0,support,medium
0.3820993284257758,0.4273095881109512,7,178.7157183158784,1,0,0,0,accounting,low
0.06709841345183355,0.4691359135645077,2,159.33550689708275,8,1,0,0,management,medium
0.09744950638152768,0.3750055917355812,5,213.7248436817434,9,0,0,1,RandD,high
0.11651061692429764,0.2610995660459623,6,247.55222580311894,4,0,0,0,technical,medium
0.16707236037360093,0.3783328211166773,6,185.72004346416247,9,0,0,0,accounting,high
0.17859693237616928,0.6152049780013873,2,190.2341027797562,10,0,0,1,accounting,high
0.5974701064765305,0.5561960991058248,6,224.66518033594627,4,0,0,0,technical,low
0.17669919492168906,0.31893241898959057,3,218.97433921687835,6,0,0,0,support,medium
0.14570606298500685,0.7334022298384631,6,185.08574236275894,4,0,1,0,management,low
0.10978787424994944,0.23085562111096514,3,235.02708491093304,1,0,0,0,hr,high
0.5107324175161642,0.6673047060838728,6,172.4377463537467,5,0,0,0,product_mng,low
0.07995248310844855,0.5128797285539621,6,202.50526976402318,2,0,1,0,sales,low
0.5322364831236742,0.3598415406397643,2,164.71871155950086,1,1,0,0,technical,high
0.6007105067109688,0.7790152906276699,6,198.95871005947416,2,0,0,0,management,low
0.19110364086891424,0.5733405437121989,5,213.5031990692527,10,0,0,0,IT,medium
0.4627353901367343,0.6162759006101054,6,184.0097149397339,5,0,0,0,technical,low
0.261150647726712,0.7907461439411425,6,193.83257684566448,7,0,0,0,technical,high
0.10245105190833087,0.9501818762352009,2,203.45991437719906,9,1,1,0,IT,high
0.3170894815100739,0.1716644096272975,3,207.3173225095234,6,0,0,0,management,low
0.4190564747070545,0.07287537134594015,6,181.03844441600074,2,0,0,0,accounting,medium
0.4290395163693972,0.6010285617157295,4,248.9016551584992,8,0,0,0,marketing,low
0.2653781991034277,0.2278745232350795,3,200.37686675970141,9,0,0,0,marketing,medium
0.04114963361139123,0.6691652503106116,3,213.05828976815658,6,0,1,0,support,medium
0.0486202281612427,0.5067438191114678,6,160.23910042646705,8,0,0,0,marketing,medium
0.19847452380648684,0.38371902866900764,7,208.3484277208648,8,0,1,0,hr,low
0.45806712150474166,0.4632055147367896,3,165.5547911923906,4,0,0,0,marketing,low
0.15707813064854964,0.2950240745546243,3,229.1733328986588,10,0,0,0,support,medium
0.29911879533619873,0.883417825728929,7,206.421122383284,9,0,0,0,hr,medium
0.2129239327749674,0.39237213695519524,3,180.1125193102563,8,0,0,0,product_mng,low
0.14357097138277328,0.22270315923062511,4,196.32232929744842,2,0,0,0,product_mng,low
0.21055144876185175,0.5920946516536345,4,222.2367632172124,10,0,0,0,support,low
0.36329123237256217,0.052335225900991406,3,196.30968884273912,7,0,1,0,technical,high
0.07532545482186782,0.5232860772520519,2,185.63396367857436,2,0,1,0,accounting,low
0.12549985586387186,0.19023202979719617,3,213.78049938734398,9,0,0,0,support,low
